annotation_record_id,source_family,source_id,source_project_id,source_parent_id,project_title,project_description,country_name,country_iso3,region_name,commitment_year,sector_code,sector_name,theme_or_intent,infrastructure_flag,finance_type,flow_class,implementation_status,location_text,source_url,recommended_for_aggregates,umbrella_flag,annotation_universe_flag,text_bundle_for_annotation
ec0744af2221fcdc,,,62645,,Chinese Government provides RMB 22 million grant for Senate Chairman’s Office Building Construction Project,"On November 30, 2015, Secretary-General of the Cambodian Senate, Song Xiaoguo, Counsellor of the Chinese Economic and Commercial Office in Cambodia, and General Manager Peng Zheng of Anhui Foreign Economic Construction Group Co., Ltd. signed the China Aid to Construct the Senate Chairman Building Project, also known as Senate Chairman’s Office Building Construction Project or 柬参议院主席办公楼项目 in Chinese, in the Cambodian Senate Chamber. The aid granted to the project fund was 22 million RMB (equivalent to 3.5 million US dollars). The contractor was Anhui Foreign Economic Construction Group (AFECC). 
 
 The groundbreaking ceremony was held on December 31, 2015 (""驻柬埔寨大使布建国出席援柬参议院主席办公楼项目开工仪式""). This project was completed on January 21, 2017, with Ambassador Xiong Bo and the Chairman of the Cambodian Senate Say Chhum attending the ceremony (""熊波大使出席援柬参议院主席办公楼竣工仪式并致辞"").
 
 The Cambodian Senate Chairman's Office Building project has a total construction area of ​​1,497.50 square meters and is a three-story reinforced concrete frame structure with office furniture and conference equipment included. The first floor of the office building is the office of the second vice-chairman, the second floor is the office of the first vice-chairman, and the third floor is the office of the chairman. ",Cambodia,KHM,Asia,2015,150,GOVERNMENT AND CIVIL SOCIETY,Development,Yes,Grant,ODA,Completion,This project involved the construction of an office building for the Cambodian Senate in the capital city of Phnom Penh.. More detailed locational information can be found at https://www.openstreetmap.org/way/237177644,,Yes,No,true,"Title: Chinese Government provides RMB 22 million grant for Senate Chairman’s Office Building Construction Project
Description: On November 30, 2015, Secretary-General of the Cambodian Senate, Song Xiaoguo, Counsellor of the Chinese Economic and Commercial Office in Cambodia, and General Manager Peng Zheng of Anhui Foreign Economic Construction Group Co., Ltd. signed the China Aid to Construct the Senate Chairman Building Project, also known as Senate Chairman’s Office Building Construction Project or 柬参议院主席办公楼项目 in Chinese, in the Cambodian Senate Chamber. The aid granted to the project fund was 22 million RMB (equivalent to 3.5 million US dollars). The contractor was Anhui Foreign Economic Construction Group (AFECC). The groundbreaking ceremony was held on December 31, 2015 (""驻柬埔寨大使布建国出席援柬参议院主席办公楼项目开工仪式""). This project was completed on January 21, 2017, with Ambassador Xiong Bo and the Chairman of the Cambodian Senate Say Chhum attending the ceremony (""熊波大使出席援柬参议院主席办公楼竣工仪式并致辞""). The Cambodian Senate Chairman's Office Building project has a total construction area of ​​1,497.50 square meters and is a three-story reinforced concrete frame structure with office furniture and conference equipment included. The first floor of the office building is the office of the second vice-chairman, the second floor is the office of the first vice-chairman, and the third floor is the office of the chairman.
Country: Cambodia
Region: Asia
Sector: GOVERNMENT AND CIVIL SOCIETY
Sector code: 150
Theme/intent: Development
Infrastructure: Yes
Finance type: Grant
Flow class: ODA
Status: Completion
Location: This project involved the construction of an office building for the Cambodian Senate in the capital city of Phnom Penh.. More detailed locational information can be found at https://www.openstreetmap.org/way/237177644"
40772dfd68bf2469,,,66232,,Chinese Embassy donated stationary and school bags to the Lebanese Social Welfare Institute,"On October 12, 2018 the Chinese Embassy donated stationary and school bags to the Lebanese Social Welfare Institute. Chinese Ambassador to Lebanon Wang Kejian visited Dar Al Aytam Al Islamiya, a social welfare institution, to donate over 500 school bags and stationery to orphans at the beginning of the academic year. The donation will go to orphaned children under the institute. ",Lebanon,LBN,Middle East,2018,110,EDUCATION,Development,,Grant,ODA,Completion,"The project donated school materials to the Social Welfare Institute (or Dar Al Aytam Islamic) in Beirut, Lebanon. More detailed locational data can be found at https://www.openstreetmap.org/way/546140465",,Yes,No,true,"Title: Chinese Embassy donated stationary and school bags to the Lebanese Social Welfare Institute
Description: On October 12, 2018 the Chinese Embassy donated stationary and school bags to the Lebanese Social Welfare Institute. Chinese Ambassador to Lebanon Wang Kejian visited Dar Al Aytam Al Islamiya, a social welfare institution, to donate over 500 school bags and stationery to orphans at the beginning of the academic year. The donation will go to orphaned children under the institute.
Country: Lebanon
Region: Middle East
Sector: EDUCATION
Sector code: 110
Theme/intent: Development
Finance type: Grant
Flow class: ODA
Status: Completion
Location: The project donated school materials to the Social Welfare Institute (or Dar Al Aytam Islamic) in Beirut, Lebanon. More detailed locational data can be found at https://www.openstreetmap.org/way/546140465"
101391e133dd09d1,,,66124,,Chinese Government donated 110 hospital beds to the Cebu City Medical Center in the Philippines.,"On December 17, 2018, Consul General Jia Li and Cebu City Mayor Tomas Osmeña signed the Deed of Donation for the 110 hospital beds donated by the Chinese Consulate of Cebu to the city government for Cebu City Medical Center (CCMC). Each bed is estimated to cost PHP 25,000, for a total donation worth PHP 2.75 million. This donation helped the shortage of hospital beds at Cebu City Medical Center.",Philippines,PHL,Asia,2018,120,HEALTH,Development,,Grant,ODA,Completion,"The project helped provide supplies to the Cebu City Medical Center at 6000 Natalio Bacalso Avenue, Cebu City, Philippines. More locational data can be found at https://www.openstreetmap.org/way/226501664#map=16/10.2976/123.8958",,Yes,No,true,"Title: Chinese Government donated 110 hospital beds to the Cebu City Medical Center in the Philippines.
Description: On December 17, 2018, Consul General Jia Li and Cebu City Mayor Tomas Osmeña signed the Deed of Donation for the 110 hospital beds donated by the Chinese Consulate of Cebu to the city government for Cebu City Medical Center (CCMC). Each bed is estimated to cost PHP 25,000, for a total donation worth PHP 2.75 million. This donation helped the shortage of hospital beds at Cebu City Medical Center.
Country: Philippines
Region: Asia
Sector: HEALTH
Sector code: 120
Theme/intent: Development
Finance type: Grant
Flow class: ODA
Status: Completion
Location: The project helped provide supplies to the Cebu City Medical Center at 6000 Natalio Bacalso Avenue, Cebu City, Philippines. More locational data can be found at https://www.openstreetmap.org/way/226501664#map=16/10.2976/123.8958"
79e26a16001965d7,,,102677,,Bank of China contributes RMB 120 million to syndicated loan with DenizBank for on-lending purposes (Linked to Record ID#96137),"On June 3, 2021, DenizBank A.Ş. signed a $410 million syndicated loan agreement with a group of Chinese and non-Chinese banks and three separate tranches (an EUR tranche, a USD tranche, and an RMB tranche). The loan carried a 1-year maturity and an RMB 125 million tranche from the Dubai Branch of the Industrial and Commercial Bank of China (ICBC). The RMB tranche fully disbursed on June 10, 2021. The proceeds of the loan were to be used by the borrower for on-lending purposes.",Turkey,TUR,Europe,2021,240,BANKING AND FINANCIAL SERVICES,Commercial,,Loan,OOF,Pipeline: Commitment,,,Yes,No,true,"Title: Bank of China contributes RMB 120 million to syndicated loan with DenizBank for on-lending purposes (Linked to Record ID#96137)
Description: On June 3, 2021, DenizBank A.Ş. signed a $410 million syndicated loan agreement with a group of Chinese and non-Chinese banks and three separate tranches (an EUR tranche, a USD tranche, and an RMB tranche). The loan carried a 1-year maturity and an RMB 125 million tranche from the Dubai Branch of the Industrial and Commercial Bank of China (ICBC). The RMB tranche fully disbursed on June 10, 2021. The proceeds of the loan were to be used by the borrower for on-lending purposes.
Country: Turkey
Region: Europe
Sector: BANKING AND FINANCIAL SERVICES
Sector code: 240
Theme/intent: Commercial
Finance type: Loan
Flow class: OOF
Status: Pipeline: Commitment"
1a4338598be6112c,,,67401,2449,"Sinohydro donates 300 blankets and 100 sets of bedding to support disaster relief efforts (Linked to Record ID#67269, #67267, #66879)","On August 6th, 2016, 25 thousand people were influenced by the severe rainstorm in Skopje region. People faced a shortage of food, water, and electricity.  On August 11, 2016, the Seventh Bureau of China Water and Electric Power or Sinohydro or 中水电七局 dispatched a total of 10 trucks, 3 excavators, and 1 sprinkler to the most severely affected villages of Singlizi, Stajkovic, and Ellington for road repairs and cleaning (See Record ID#67269).  On August 12, 2016, Seventh Hydropower Bureau or Sinohydro donated 300 blankets and 100 sets of bedding and other materials worth 4000 Euros to the local victims in Skopje.  Record ID#67267 and #66879 captured the donations with same disaster. ",North Macedonia,MKD,Europe,2016,720,EMERGENCY RESPONSE,Development,,Grant,ODA,Completion,"This project involves the donation of blankets and bedding to victims in Skopje. For more detailed locational information, see: https://www.openstreetmap.org/relation/6966465",,Yes,No,true,"Title: Sinohydro donates 300 blankets and 100 sets of bedding to support disaster relief efforts (Linked to Record ID#67269, #67267, #66879)
Description: On August 6th, 2016, 25 thousand people were influenced by the severe rainstorm in Skopje region. People faced a shortage of food, water, and electricity. On August 11, 2016, the Seventh Bureau of China Water and Electric Power or Sinohydro or 中水电七局 dispatched a total of 10 trucks, 3 excavators, and 1 sprinkler to the most severely affected villages of Singlizi, Stajkovic, and Ellington for road repairs and cleaning (See Record ID#67269). On August 12, 2016, Seventh Hydropower Bureau or Sinohydro donated 300 blankets and 100 sets of bedding and other materials worth 4000 Euros to the local victims in Skopje. Record ID#67267 and #66879 captured the donations with same disaster.
Country: North Macedonia
Region: Europe
Sector: EMERGENCY RESPONSE
Sector code: 720
Theme/intent: Development
Finance type: Grant
Flow class: ODA
Status: Completion
Location: This project involves the donation of blankets and bedding to victims in Skopje. For more detailed locational information, see: https://www.openstreetmap.org/relation/6966465"
148f1d930b386a21,,,57982,1878,"Chinese Government provides $38.6 million loan for purchase of electricity equipment (Linked to Record ID#47128, #47205)","In 2002, the Chinese Government and the Government of Sudan signed a $38.6 million loan agreement for the purchase of equipment and spare parts to support Phase I of Khartoum State Electricity Facilities Rehabilitation Project. The loan carried the following borrowing terms: aa 5% interest rate , 6-year maturity, and a 2-year grace period. It is unclear whether these funds were ever disbursed. ",Sudan,SDN,Africa,2002,230,ENERGY,Development,,Loan,OOF,Pipeline: Commitment,The purpose of the project is to provide $38.6 million loan for the purchase of electricity equipment. More detailed location information can be found at: https://www.openstreetmap.org/relation/3774673#map=9/15.9007/33.0133,,Yes,No,true,"Title: Chinese Government provides $38.6 million loan for purchase of electricity equipment (Linked to Record ID#47128, #47205)
Description: In 2002, the Chinese Government and the Government of Sudan signed a $38.6 million loan agreement for the purchase of equipment and spare parts to support Phase I of Khartoum State Electricity Facilities Rehabilitation Project. The loan carried the following borrowing terms: aa 5% interest rate , 6-year maturity, and a 2-year grace period. It is unclear whether these funds were ever disbursed.
Country: Sudan
Region: Africa
Sector: ENERGY
Sector code: 230
Theme/intent: Development
Finance type: Loan
Flow class: OOF
Status: Pipeline: Commitment
Location: The purpose of the project is to provide $38.6 million loan for the purchase of electricity equipment. More detailed location information can be found at: https://www.openstreetmap.org/relation/3774673#map=9/15.9007/33.0133"
55fd942031c7f350,,,1522,1010,"China loans 80 million RMB to Tanzania for technical assistance projects (Linked to Record ID#14883, #14897, #14902, #14910, #23288, #23296)","Between 22 and 23 June 2006, Chinese Premier Wen Jiabao made an official visit to Tanzania. On June 23, 2006 the Tanzanian Minister for Foreign Affairs and International Cooperation and China's Minister of Trade Bo Xilai signed a loan agreement worth 80 million RMB for various technical assistance projects, including an agricultural training center (#14883), a center for the prevention and treatment of malaria (#14897), provision of anti-malarial medications (#14902), and construction of primary schools (#14910, #23288, #23296). The financial breakdown is unknown. ",Tanzania,TZA,Africa,2006,430,OTHER MULTISECTOR,Development,,Loan,ODA,Completion,,,No,Yes,true,"Title: China loans 80 million RMB to Tanzania for technical assistance projects (Linked to Record ID#14883, #14897, #14902, #14910, #23288, #23296)
Description: Between 22 and 23 June 2006, Chinese Premier Wen Jiabao made an official visit to Tanzania. On June 23, 2006 the Tanzanian Minister for Foreign Affairs and International Cooperation and China's Minister of Trade Bo Xilai signed a loan agreement worth 80 million RMB for various technical assistance projects, including an agricultural training center (#14883), a center for the prevention and treatment of malaria (#14897), provision of anti-malarial medications (#14902), and construction of primary schools (#14910, #23288, #23296). The financial breakdown is unknown.
Country: Tanzania
Region: Africa
Sector: OTHER MULTISECTOR
Sector code: 430
Theme/intent: Development
Finance type: Loan
Flow class: ODA
Status: Completion"
125e7486cd8bb485,,,31882,,China Donate Climate Change Goods to Cameroon,"On November 18, 2013, Chinese ambassador Wo Ruidi and Cameroonian Minister of Energy Atangaba Kouna Basile signed the handover certificate of the donated goods in response to climate change.",Cameroon,CMR,Africa,2013,410,GENERAL ENVIRONMENTAL PROTECTION,Development,,Grant,ODA,Completion,,,Yes,No,true,"Title: China Donate Climate Change Goods to Cameroon
Description: On November 18, 2013, Chinese ambassador Wo Ruidi and Cameroonian Minister of Energy Atangaba Kouna Basile signed the handover certificate of the donated goods in response to climate change.
Country: Cameroon
Region: Africa
Sector: GENERAL ENVIRONMENTAL PROTECTION
Sector code: 410
Theme/intent: Development
Finance type: Grant
Flow class: ODA
Status: Completion"
acfa63b053699ade,,,60163,,Chinese Embassy donates 3 concierge cars to Kenya's Ministry of Foreign Affairs,"On Dec 20, 2005, the Chinese ambassador to Kenya, Guo Chongli, signed a handover certificate for 3 concierge/courtesy cars which the Chinese government donated to Kenya's Ministry of Foreign Affairs. The value of the cars is unknown. ",Kenya,KEN,Africa,2005,150,GOVERNMENT AND CIVIL SOCIETY,Development,,Grant,ODA,Completion,The purpose of the project is to donate 3 concierge cars to Kenya's Ministry of Foreign Affairs. More detailed locational information can be found at https://www.openstreetmap.org/way/699393576,,Yes,No,true,"Title: Chinese Embassy donates 3 concierge cars to Kenya's Ministry of Foreign Affairs
Description: On Dec 20, 2005, the Chinese ambassador to Kenya, Guo Chongli, signed a handover certificate for 3 concierge/courtesy cars which the Chinese government donated to Kenya's Ministry of Foreign Affairs. The value of the cars is unknown.
Country: Kenya
Region: Africa
Sector: GOVERNMENT AND CIVIL SOCIETY
Sector code: 150
Theme/intent: Development
Finance type: Grant
Flow class: ODA
Status: Completion
Location: The purpose of the project is to donate 3 concierge cars to Kenya's Ministry of Foreign Affairs. More detailed locational information can be found at https://www.openstreetmap.org/way/699393576"
58820f11a8faea74,,,59518,,China Eximbank provides RMB 250 million loan for GSM Network Expansion Project,"On January 28, 2006, China Eximbank and the Government of the Democratic Republic of Congo signed an RMB 250,000,000 loan agreement for Phase 2 of the GSM Network Expansion Project. This loan carried the following terms: 15 year maturity, 4 year grace period, and 2% interest rate. The project is also found under the alternative project title of Next Generation Network with a loan date of 2008. The purpose of this project is to facilitate a nationwide expansion of the country’s GSM Network. ",Democratic Republic of the Congo,COD,Africa,2006,220,COMMUNICATIONS,Development,Yes,Loan,ODA,Pipeline: Commitment,,,Yes,No,true,"Title: China Eximbank provides RMB 250 million loan for GSM Network Expansion Project
Description: On January 28, 2006, China Eximbank and the Government of the Democratic Republic of Congo signed an RMB 250,000,000 loan agreement for Phase 2 of the GSM Network Expansion Project. This loan carried the following terms: 15 year maturity, 4 year grace period, and 2% interest rate. The project is also found under the alternative project title of Next Generation Network with a loan date of 2008. The purpose of this project is to facilitate a nationwide expansion of the country’s GSM Network.
Country: Democratic Republic of the Congo
Region: Africa
Sector: COMMUNICATIONS
Sector code: 220
Theme/intent: Development
Infrastructure: Yes
Finance type: Loan
Flow class: ODA
Status: Pipeline: Commitment"
850477c260da001c,,,97073,,Chinese Government to provide scholarships to Peruvian students in 2021,"On February 10, 2021, the Peruvian Government announced that the Chinese Government will provide scholarships to Peruvian students for studies at various Chinese universities. The Peruvian Ministry of Education announced that the benefits of this scholarship include housing, maintenance, tuition fees, and university health insurance. The specific monetary value or official provision of these scholarships is unknown. ",Peru,PER,America,2021,110,EDUCATION,Development,,Scholarships/training in the donor country,ODA,Pipeline: Commitment,No location info available.,,Yes,No,true,"Title: Chinese Government to provide scholarships to Peruvian students in 2021
Description: On February 10, 2021, the Peruvian Government announced that the Chinese Government will provide scholarships to Peruvian students for studies at various Chinese universities. The Peruvian Ministry of Education announced that the benefits of this scholarship include housing, maintenance, tuition fees, and university health insurance. The specific monetary value or official provision of these scholarships is unknown.
Country: Peru
Region: America
Sector: EDUCATION
Sector code: 110
Theme/intent: Development
Finance type: Scholarships/training in the donor country
Flow class: ODA
Status: Pipeline: Commitment
Location: No location info available."
69850255a549d8a0,,,90765,,Chinese Consulate General in Kota Kinabalu provides cash awards for the short film competition in 2020,"On August 19, 2020, the Chinese Consulate General in Kota Kinabalu announced their third ""China-Sabah Love"" short film competition. According to a source from the Consulate General in Kota Kinabalu, the competition is intended to publicize the moving stories of China and Sabah in joint efforts to fight against COVID-19, highlight the enduring friendship between China and Sabah, and show the preservation of Chinese cultures. The awards for competitors are RM 10,000 in cash and a trophy for the Gold Award, RM 8,000 in cash and trophy for the Silver award, RM5,000 in cash and a trophy for Bronze, RM2,000 in cash and a trophy for Best Editing, RM2,000 in cash and a trophy for Best Creative award, and 15 Consolation Prizes for RM600 in cash and a trophy each . The winners were announced on January 11, 2021. ",Malaysia,MYS,Asia,2020,160,OTHER SOCIAL INFRASTRUCTURE AND SERVICES,Representational,,Grant,OOF,Completion,"The China-Sabah Love short film competition organizers include the Consulate General of the People’s Republic of China in Kota Kinabalu and the Kota Kinabalu Journalists Association. The office of the Consulate General of the People’s Republic of China in Kota Kinabalu is located at Palm Court, Lot 10, No 3, VIP Lot, Lorong Pokok Palma Rajah & Jalan Lintas, Taman Ria 1, 88450 Kota Kinabalu, Sabah, Malaysia, and the Kota Kinabalu Journalists Association is located at Jalan Laiman Diki, Kampung Air, 88801 Kota Kinabalu, Sabah, Malaysia. More detailed locational information can be found at: https://www.openstreetmap.org/way/637183604 and https://www.openstreetmap.org/way/117168844.",,Yes,No,true,"Title: Chinese Consulate General in Kota Kinabalu provides cash awards for the short film competition in 2020
Description: On August 19, 2020, the Chinese Consulate General in Kota Kinabalu announced their third ""China-Sabah Love"" short film competition. According to a source from the Consulate General in Kota Kinabalu, the competition is intended to publicize the moving stories of China and Sabah in joint efforts to fight against COVID-19, highlight the enduring friendship between China and Sabah, and show the preservation of Chinese cultures. The awards for competitors are RM 10,000 in cash and a trophy for the Gold Award, RM 8,000 in cash and trophy for the Silver award, RM5,000 in cash and a trophy for Bronze, RM2,000 in cash and a trophy for Best Editing, RM2,000 in cash and a trophy for Best Creative award, and 15 Consolation Prizes for RM600 in cash and a trophy each . The winners were announced on January 11, 2021.
Country: Malaysia
Region: Asia
Sector: OTHER SOCIAL INFRASTRUCTURE AND SERVICES
Sector code: 160
Theme/intent: Representational
Finance type: Grant
Flow class: OOF
Status: Completion
Location: The China-Sabah Love short film competition organizers include the Consulate General of the People’s Republic of China in Kota Kinabalu and the Kota Kinabalu Journalists Association. The office of the Consulate General of the People’s Republic of China in Kota Kinabalu is located at Palm Court, Lot 10, No 3, VIP Lot, Lorong Pokok Palma Rajah & Jalan Lintas, Taman Ria 1, 88450 Kota Kinabalu, Sabah, Malaysia, and the Kota Kinabalu Journalists Association is located at Jalan Laiman Diki, Kampung Air, 88801 Kota Kinabalu, Sabah, Malaysia. More detailed locational information can be found at: https://www.openstreetmap.org/way/637183604 and https://www.openstreetmap.org/way/117168844."
1e841e059aa8f196,,,73229,,ICBC contributes EUR 200 million to EUR 2.265 billion syndicated loan for Çanakkale (Dardanelles) 1915 Bridge and Motorway PPP Project (Linked to Record ID#67330),"In June 2018, 21 banks, including the Industrial and Commercial Bank of China (ICBC) and Bank of China (BOC), provided a EUR 2.265 billion syndicated loan to Çanakkale Otoyol ve Köprüsü İnşaat Yatırım Ve İşletme A.Ş. (Çanakkale Motorway Bridge Construction Investment Management Inc.) — a special purpose vehicle (SPV) and a joint venture of Limak (limak.com.tr), Yapı Merkezi (ym.com.tr) of Turkey, Daelim (daelim.co.kr), SK E&C (skec.com) of South Korea — for the Çanakkale (Dardanelles) 1915 Bridge and Motorway PPP Project. These banks included ICBC, BOC, Siemens Bank, Natixis, Standart Chartered, ING, KEB Hana, KDB, Shinhan Bank, Intesa Sanpolo, DZ Bank, Deutsche Bank, EKF, ICIEC, Kuwait Finance House, Kuveyt Türk, Isbank, Garanti, Vakıfbank, Akbank, Finansbank, and Yapı Kredi. Various branches of ICBC reportedly contributed EUR 200 million. Bank of China reportedly contributed $151.8 million. Bank of China’s contribution is captured via Record ID#67330 and ICBC’s contribution is captured via Record ID#73229. The syndicated loan reportedly carried a 15-year maturity and a 5 year grace period. The interest rate is unknown. The Government of Turkey issued a sovereign guarantee on March 16, 2018, covering 85% of the debt in the event that the borrower/project company (Çanakkale Otoyol ve Köprüsü İnşaat Yatırım Ve İşletme A.Ş.) defaults on its repayment obligations (down on the 100% offered in the past but still comforting given that the other 15% is covered by parent sponsor guarantees). The Government of Turkey also provided a minimum traffic guarantee to the project company (to secure the payback of the debt and equity if the generated revenue is not enough).   The purpose of this EUR 3.14 billion PPP project is the construction and operation of the 1915 Dardanelles Bridge and Motorway in Çanakkale, Turkey. The project involves the construction of an 88 km three-lane motorway between Malkara and Çanakkale, 48 km of connection roads, and the EUR 1.68 billion 1915 bridge – the world’s longest and Turkey’s second tallest upon completion. The bridge that is being built has the potential to be a landmark which connects the continents of Europe and Asia. The project route passes by the southern tip of the Malkara settlement and the western border of Şarköy, then turns towards the southwest and reaches the Gallipoli Peninsula via the eastern part of Evreşe. Passing through the northern end of Gallipoli, the motorway reaches the region of Umurbey on the Asian shore via the 1915 Çanakkale Bridge located between Sütlüce Village in Europe and Lapseki in Asia. Besides the 1915 Çanakkale Bridge, the project also includes the construction of 2 approach viaducts, 4 viaducts, 55 bridges and overpasses (including 1 ecological overpass), 40 underpasses, 238 culverts of various sizes, 12 junctions (including those on the state road), 4 motorway service areas, 2 operation and maintenance centers, and 7 toll plazas. Since the project was tendered under the Build-Operate-Transfer (BOT) model, the construction and operation of the project are being carried out within the limits of the period that Çanakkale Highway and Bridge Construction Investment and Management Inc. (ÇOK A.Ş.) had bid in the tender. At the end of this period, the 1915 Çanakkale Bridge and Motorway will be transferred to Turkey’s General Directorate of Highways.   A groundbreaking ceremony for the project took place on March 18, 2017. The legs of the 1915 Çanakkale Bridge Tower were officially completed on May 16, 2020. The construction for the Çanakkale (Dardanelles) 1915 Bridge and Motorway is expected to be completed by 2023. The project was officially completed on March 18, 2022.",Turkey,TUR,Europe,2018,210,TRANSPORT AND STORAGE,Development,Yes,Loan,Vague (ODA or OOF),Completion,"The purpose of this project is the construction and operation of the 1915 Dardanelles Bridge and Motorway in Çanakkale, Turkey. The project involves the construction of an 88 km three-lane motorway between Malkara and Çanakkale, 48 km of connection roads, and the EUR 1.68 billion 1915 bridge – the world’s longest and Turkey’s second tallest upon completion. The bridge that is being built has the potential to be a landmark which also connects continents of Europe and Asia. The project route passes by the southern tip of the Malkara settlement and the western border of Şarköy, then turns towards the southwest and reaches the Gallipoli Peninsula via the eastern part of Evreşe. Passing through the northern end of Gallipoli, the motorway reaches the region of Umurbey on the Asian shore via the 1915 Çanakkale Bridge located between Sütlüce Village in Europe and Lapseki in Asia. Besides the 1915 Çanakkale Bridge, the project also includes the construction of 2 approach viaducts, 4 viaducts, 55 bridges and overpasses (including 1 ecological overpass), 40 underpasses, 238 culverts of various sizes, 12 junctions (including those on the state road), 4 motorway service areas, 2 operation and maintenance centers, 7 toll plazas. More detailed locational information can be found at:https://www.openstreetmap.org/way/609759342#map=15/40.3388/26.6380 https://www.openstreetmap.org/directions?engine=fossgis_osrm_car&route=40.3510%2C26.6143%3B40.8709%2C27.0438#map=10/40.7728/27.0717https://www.openstreetmap.org/directions?engine=fossgis_osrm_car&route=40.32681%2C26.66207%3B40.28567%2C26.63336https://www.openstreetmap.org/way/1033757117https://www.openstreetmap.org/way/776155990https://www.openstreetmap.org/way/886510653#map=15/40.2817/26.6371https://www.openstreetmap.org/way/745190170https://www.openstreetmap.org/way/886510649https://www.openstreetmap.org/way/776155993https://www.openstreetmap.org/way/1033418330",,Yes,No,true,"Title: ICBC contributes EUR 200 million to EUR 2.265 billion syndicated loan for Çanakkale (Dardanelles) 1915 Bridge and Motorway PPP Project (Linked to Record ID#67330)
Description: In June 2018, 21 banks, including the Industrial and Commercial Bank of China (ICBC) and Bank of China (BOC), provided a EUR 2.265 billion syndicated loan to Çanakkale Otoyol ve Köprüsü İnşaat Yatırım Ve İşletme A.Ş. (Çanakkale Motorway Bridge Construction Investment Management Inc.) — a special purpose vehicle (SPV) and a joint venture of Limak (limak.com.tr), Yapı Merkezi (ym.com.tr) of Turkey, Daelim (daelim.co.kr), SK E&C (skec.com) of South Korea — for the Çanakkale (Dardanelles) 1915 Bridge and Motorway PPP Project. These banks included ICBC, BOC, Siemens Bank, Natixis, Standart Chartered, ING, KEB Hana, KDB, Shinhan Bank, Intesa Sanpolo, DZ Bank, Deutsche Bank, EKF, ICIEC, Kuwait Finance House, Kuveyt Türk, Isbank, Garanti, Vakıfbank, Akbank, Finansbank, and Yapı Kredi. Various branches of ICBC reportedly contributed EUR 200 million. Bank of China reportedly contributed $151.8 million. Bank of China’s contribution is captured via Record ID#67330 and ICBC’s contribution is captured via Record ID#73229. The syndicated loan reportedly carried a 15-year maturity and a 5 year grace period. The interest rate is unknown. The Government of Turkey issued a sovereign guarantee on March 16, 2018, covering 85% of the debt in the event that the borrower/project company (Çanakkale Otoyol ve Köprüsü İnşaat Yatırım Ve İşletme A.Ş.) defaults on its repayment obligations (down on the 100% offered in the past but still comforting given that the other 15% is covered by parent sponsor guarantees). The Government of Turkey also provided a minimum traffic guarantee to the project company (to secure the payback of the debt and equity if the generated revenue is not enough). The purpose of this EUR 3.14 billion PPP project is the construction and operation of the 1915 Dardanelles Bridge and Motorway in Çanakkale, Turkey. The project involves the construction of an 88 km three-lane motorway between Malkara and Çanakkale, 48 km of connection roads, and the EUR 1.68 billion 1915 bridge – the world’s longest and Turkey’s second tallest upon completion. The bridge that is being built has the potential to be a landmark which connects the continents of Europe and Asia. The project route passes by the southern tip of the Malkara settlement and the western border of Şarköy, then turns towards the southwest and reaches the Gallipoli Peninsula via the eastern part of Evreşe. Passing through the northern end of Gallipoli, the motorway reaches the region of Umurbey on the Asian shore via the 1915 Çanakkale Bridge located between Sütlüce Village in Europe and Lapseki in Asia. Besides the 1915 Çanakkale Bridge, the project also includes the construction of 2 approach viaducts, 4 viaducts, 55 bridges and overpasses (including 1 ecological overpass), 40 underpasses, 238 culverts of various sizes, 12 junctions (including those on the state road), 4 motorway service areas, 2 operation and maintenance centers, and 7 toll plazas. Since the project was tendered under the Build-Operate-Transfer (BOT) model, the construction and operation of the project are being carried out within the limits of the period that Çanakkale Highway and Bridge Construction Investment and Management Inc. (ÇOK A.Ş.) had bid in the tender. At the end of this period, the 1915 Çanakkale Bridge and Motorway will be transferred to Turkey’s General Directorate of Highways. A groundbreaking ceremony for the project took place on March 18, 2017. The legs of the 1915 Çanakkale Bridge Tower were officially completed on May 16, 2020. The construction for the Çanakkale (Dardanelles) 1915 Bridge and Motorway is expected to be completed by 2023. The project was officially completed on March 18, 2022.
Country: Turkey
Region: Europe
Sector: TRANSPORT AND STORAGE
Sector code: 210
Theme/intent: Development
Infrastructure: Yes
Finance type: Loan
Flow class: Vague (ODA or OOF)
Status: Completion
Location: The purpose of this project is the construction and operation of the 1915 Dardanelles Bridge and Motorway in Çanakkale, Turkey. The project involves the construction of an 88 km three-lane motorway between Malkara and Çanakkale, 48 km of connection roads, and the EUR 1.68 billion 1915 bridge – the world’s longest and Turkey’s second tallest upon completion. The bridge that is being built has the potential to be a landma"
